Contig	Gene	Length	Gene id	function	Hit	Contig	Gene	Gene id	percent identity 1587.866	function
930	2712	875	fig|1587.865.peg.2712	Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)	bi	930	2712	fig|1587.866.peg.2712	100	Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)
930	2713	57	fig|1587.865.peg.2713	hypothetical protein	bi	930	2713	fig|1587.866.peg.2713	100	hypothetical protein
930	2714	458	fig|1587.865.peg.2714	D-serine/D-alanine/glycine transporter	bi	930	2714	fig|1587.866.peg.2714	100	D-serine/D-alanine/glycine transporter
930	2715	172	fig|1587.865.peg.2715	Acetyltransferase (isoleucine patch superfamily)	bi	930	2715	fig|1587.866.peg.2715	100	Acetyltransferase (isoleucine patch superfamily)
930	2716	149	fig|1587.865.peg.2716	Transcriptional regulator, LysR family	bi	930	2716	fig|1587.866.peg.2716	100	Transcriptional regulator, LysR family
930	2717	128	fig|1587.865.peg.2717	Transcriptional regulator, LysR family	bi	930	2717	fig|1587.866.peg.2717	100	Transcriptional regulator, LysR family
930	2718	123	fig|1587.865.peg.2718	Putative regulator of the mannose operon, ManO	bi	930	2718	fig|1587.866.peg.2718	100	Putative regulator of the mannose operon, ManO
930	2719	307	fig|1587.865.peg.2719	PTS system, mannose-specific IID component	bi	930	2719	fig|1587.866.peg.2719	100	PTS system, mannose-specific IID component
930	2720	271	fig|1587.865.peg.2720	PTS system, mannose-specific IIC component	bi	930	2720	fig|1587.866.peg.2720	100	PTS system, mannose-specific IIC component
930	2721	337	fig|1587.865.peg.2721	PTS system, mannose-specific IIA component (EC 2.7.1.191) / PTS system, mannose-specific IIB component (EC 2.7.1.191)	bi	930	2721	fig|1587.866.peg.2721	100	PTS system, mannose-specific IIA component (EC 2.7.1.191) / PTS system, mannose-specific IIB component (EC 2.7.1.191)
930	2722	174	fig|1587.865.peg.2722	alpha-galactosidase (EC 3.2.1.22)	bi	930	2722	fig|1587.866.peg.2722	100	alpha-galactosidase (EC 3.2.1.22)
930	2723	324	fig|1587.865.peg.2723	alpha-galactosidase (EC 3.2.1.22)	bi	930	2723	fig|1587.866.peg.2723	100	alpha-galactosidase (EC 3.2.1.22)
930	2724	72	fig|1587.865.peg.2724	Alpha-galactosidase (EC 3.2.1.22)	bi	930	2724	fig|1587.866.peg.2724	100	Alpha-galactosidase (EC 3.2.1.22)
930	2725	120	fig|1587.865.peg.2725	Alpha-galactosidase (EC 3.2.1.22)	bi	930	2725	fig|1587.866.peg.2725	100	Alpha-galactosidase (EC 3.2.1.22)
930	2726	100	fig|1587.865.peg.2726	PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIC component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69)	bi	930	2726	fig|1587.866.peg.2726	100	PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIC component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69)
930	2727	71	fig|1587.865.peg.2727	Sucrose-6-phosphate hydrolase (EC 3.2.1.B3)	bi	930	2727	fig|1587.866.peg.2727	100	Sucrose-6-phosphate hydrolase (EC 3.2.1.B3)
930	2728	138	fig|1587.865.peg.2728	MSM (multiple sugar metabolism) operon regulatory protein	bi	930	2728	fig|1587.866.peg.2728	100	MSM (multiple sugar metabolism) operon regulatory protein
930	2729	1125	fig|1587.865.peg.2729	hypothetical protein	-	 		 	0	 
930	2730	436	fig|1587.865.peg.2730	Seryl-tRNA synthetase (EC 6.1.1.11)	bi	930	2730	fig|1587.866.peg.2730	100	Seryl-tRNA synthetase (EC 6.1.1.11)
930	2731	184	fig|1587.865.peg.2731	Ribosomal-protein-S5p-alanine acetyltransferase (EC 2.3.1.128)	bi	930	2731	fig|1587.866.peg.2731	100	Ribosomal-protein-S5p-alanine acetyltransferase (EC 2.3.1.128)
930	2732	203	fig|1587.865.peg.2732	Immunoreactive protein Se23.5 (Fragment)	bi	930	2732	fig|1587.866.peg.2732	100	Immunoreactive protein Se23.5 (Fragment)
930	2733	266	fig|1587.865.peg.2733	Esterase/lipase	bi	930	2733	fig|1587.866.peg.2733	100	Esterase/lipase
930	2734	36	fig|1587.865.peg.2734	Transcriptional regulator, Cro/CI family	bi	930	2734	fig|1587.866.peg.2734	100	Transcriptional regulator, Cro/CI family
930	2735	141	fig|1587.865.peg.2735	Putative regulatory protein	bi	930	2735	fig|1587.866.peg.2735	100	Putative regulatory protein
930	2736	97	fig|1587.865.peg.2736	Transcriptional regulator, Xre family	bi	930	2736	fig|1587.866.peg.2736	100	Transcriptional regulator, Xre family
930	2737	461	fig|1587.865.peg.2737	Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.79)	bi	930	2737	fig|1587.866.peg.2737	100	Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.79)
930	2738	345	fig|1587.865.peg.2738	hypothetical protein	bi	930	2738	fig|1587.866.peg.2738	100	hypothetical protein
930	2739	1123	fig|1587.865.peg.2739	Membrane protein	bi	930	2739	fig|1587.866.peg.2739	100	Membrane protein
930	2740	191	fig|1587.865.peg.2740	Transcriptional regulator, AcrR family	bi	930	2740	fig|1587.866.peg.2740	100	Transcriptional regulator, AcrR family
930	2741	317	fig|1587.865.peg.2741	Beta-lactamase class A-like and penicillin binding proteins (PBPs) superfamily	bi	930	2741	fig|1587.866.peg.2741	100	Beta-lactamase class A-like and penicillin binding proteins (PBPs) superfamily
930	2742	306	fig|1587.865.peg.2742	Magnesium and cobalt transport protein CorA	bi	930	2742	fig|1587.866.peg.2742	100	Magnesium and cobalt transport protein CorA
930	2743	434	fig|1587.865.peg.2743	Glycerol-3-phosphate ABC transporter, substrate-binding protein UgpB	bi	930	2743	fig|1587.866.peg.2743	100	Glycerol-3-phosphate ABC transporter, substrate-binding protein UgpB
930	2744	432	fig|1587.865.peg.2744	hypothetical protein	bi	930	2744	fig|1587.866.peg.2744	100	hypothetical protein
930	2745	275	fig|1587.865.peg.2745	Glycerol-3-phosphate ABC transporter, permease protein UgpE (TC 3.A.1.1.3)	bi	930	2745	fig|1587.866.peg.2745	100	Glycerol-3-phosphate ABC transporter, permease protein UgpE (TC 3.A.1.1.3)
930	2746	289	fig|1587.865.peg.2746	N-acetyl-D-glucosamine ABC transporter, permease protein 1	bi	930	2746	fig|1587.866.peg.2746	100	N-acetyl-D-glucosamine ABC transporter, permease protein 1
930	2747	362	fig|1587.865.peg.2747	Glycerol-3-phosphate ABC transporter, ATP-binding protein UgpC (TC 3.A.1.1.3)	bi	930	2747	fig|1587.866.peg.2747	100	Glycerol-3-phosphate ABC transporter, ATP-binding protein UgpC (TC 3.A.1.1.3)
930	2748	476	fig|1587.865.peg.2748	Dipeptidase (EC 3.4.-.-)	bi	930	2748	fig|1587.866.peg.2748	100	Dipeptidase (EC 3.4.-.-)
930	2749	285	fig|1587.865.peg.2749	DNA-entry nuclease (Competence-specific nuclease) (EC 3.1.30.-)	bi	930	2749	fig|1587.866.peg.2749	100	DNA-entry nuclease (Competence-specific nuclease) (EC 3.1.30.-)
930	2750	318	fig|1587.865.peg.2750	DNA polymerase III alpha subunit (EC 2.7.7.7)	bi	930	2750	fig|1587.866.peg.2750	100	DNA polymerase III alpha subunit (EC 2.7.7.7)
930	2751	274	fig|1587.865.peg.2751	hypothetical protein	bi	930	2751	fig|1587.866.peg.2751	100	hypothetical protein
930	2752	53	fig|1587.865.peg.2752	FIG00750439: hypothetical protein	bi	930	2752	fig|1587.866.peg.2752	100	FIG00750439: hypothetical protein
930	2753	462	fig|1587.865.peg.2753	hypothetical protein	-	 		 	0	 
930	2754	87	fig|1587.865.peg.2754	hypothetical protein	bi	930	2754	fig|1587.866.peg.2754	100	hypothetical protein
930	2755	49	fig|1587.865.peg.2755	FIG00742241: hypothetical protein	bi	930	2755	fig|1587.866.peg.2755	100	FIG00742241: hypothetical protein
930	2756	247	fig|1587.865.peg.2756	NrdR-regulated deoxyribonucleotide transporter, PnuC-like	bi	930	2756	fig|1587.866.peg.2756	100	NrdR-regulated deoxyribonucleotide transporter, PnuC-like
930	2757	535	fig|1587.865.peg.2757	Efflux ABC transporter, permease/ATP-binding protein	bi	930	2757	fig|1587.866.peg.2757	100	Efflux ABC transporter, permease/ATP-binding protein
930	2758	305	fig|1587.865.peg.2758	Proline iminopeptidase (EC 3.4.11.5)	bi	930	2758	fig|1587.866.peg.2758	100	Proline iminopeptidase (EC 3.4.11.5)
930	2759	334	fig|1587.865.peg.2759	Adenosine deaminase (EC 3.5.4.4)	bi	930	2759	fig|1587.866.peg.2759	100	Adenosine deaminase (EC 3.5.4.4)
930	2760	168	fig|1587.865.peg.2760	Nucleoside deoxyribosyltransferase (EC 2.4.2.6)	bi	930	2760	fig|1587.866.peg.2760	100	Nucleoside deoxyribosyltransferase (EC 2.4.2.6)
930	2761	56	fig|1587.865.peg.2761	hypothetical protein	bi	930	2761	fig|1587.866.peg.2761	100	hypothetical protein
930	2762	111	fig|1587.865.peg.2762	hypothetical protein	bi	930	2762	fig|1587.866.peg.2762	100	hypothetical protein
930	2763	434	fig|1587.865.peg.2763	Glycerol-3-phosphate ABC transporter, substrate-binding protein UgpB	bi	930	2763	fig|1587.866.peg.2763	100	Glycerol-3-phosphate ABC transporter, substrate-binding protein UgpB
930	2764	191	fig|1587.865.peg.2764	Translation elongation factor P	bi	930	2764	fig|1587.866.peg.2764	100	Translation elongation factor P
930	2765	305	fig|1587.865.peg.2765	Pantothenate kinase (EC 2.7.1.33)	bi	930	2765	fig|1587.866.peg.2765	100	Pantothenate kinase (EC 2.7.1.33)
930	2766	187	fig|1587.865.peg.2766	Arylesterase (EC 3.1.1.2)	bi	930	2766	fig|1587.866.peg.2766	100	Arylesterase (EC 3.1.1.2)
930	2767	429	fig|1587.865.peg.2767	hypothetical protein	-	 		 	0	 
930	2768	769	fig|1587.865.peg.2768	DNA helicase	bi	930	2768	fig|1587.866.peg.2768	100	DNA helicase
930	2769	241	fig|1587.865.peg.2769	hypothetical protein	bi	930	2769	fig|1587.866.peg.2769	100	hypothetical protein
930	2770	217	fig|1587.865.peg.2770	Phosphoglycerate mutase family protein	bi	930	2770	fig|1587.866.peg.2770	100	Phosphoglycerate mutase family protein
930	2771	106	fig|1587.865.peg.2771	DNA polymerase( EC:2.7.7.7 )	bi	930	2771	fig|1587.866.peg.2771	100	DNA polymerase( EC:2.7.7.7 )
930	2772	600	fig|1587.865.peg.2772	ABC transporter-like sensor and permease protein	bi	930	2772	fig|1587.866.peg.2772	100	ABC transporter-like sensor and permease protein
930	2773	250	fig|1587.865.peg.2773	ABC transporter-like sensor ATP-binding protein	bi	930	2773	fig|1587.866.peg.2773	100	ABC transporter-like sensor ATP-binding protein
930	2774	424	fig|1587.865.peg.2774	hypothetical protein	bi	930	2774	fig|1587.866.peg.2774	100	hypothetical protein
930	2775	224	fig|1587.865.peg.2775	hypothetical protein	bi	930	2775	fig|1587.866.peg.2775	100	hypothetical protein
930	2776	41	fig|1587.865.peg.2776	hypothetical protein	bi	930	2776	fig|1587.866.peg.2776	100	hypothetical protein
930	2777	46	fig|1587.865.peg.2777	FIG00744099: hypothetical protein	bi	930	2777	fig|1587.866.peg.2777	100	FIG00744099: hypothetical protein
930	2778	335	fig|1587.865.peg.2778	L-asparaginase I, cytoplasmic (EC 3.5.1.1)	bi	930	2778	fig|1587.866.peg.2778	100	L-asparaginase I, cytoplasmic (EC 3.5.1.1)
930	2779	119	fig|1587.865.peg.2779	putative surface exclusion protein	bi	930	2779	fig|1587.866.peg.2779	100	putative surface exclusion protein
930	2780	95	fig|1587.865.peg.2780	putative surface exclusion protein	bi	930	2780	fig|1587.866.peg.2780	100	putative surface exclusion protein
930	2781	57	fig|1587.865.peg.2781	hypothetical protein	-	 		 	0	 
930	2782	175	fig|1587.865.peg.2782	Transcriptional regulator, ArsR family	bi	930	2782	fig|1587.866.peg.2782	100	Transcriptional regulator, ArsR family
930	2783	292	fig|1587.865.peg.2783	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	bi	930	2783	fig|1587.866.peg.2783	100	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)
930	2784	702	fig|1587.865.peg.2784	Ornithine decarboxylase (EC 4.1.1.17)	bi	930	2784	fig|1587.866.peg.2784	100	Ornithine decarboxylase (EC 4.1.1.17)
930	2785	484	fig|1587.865.peg.2785	Inner membrane permease YcaM	bi	930	2785	fig|1587.866.peg.2785	100	Inner membrane permease YcaM
930	2786	152	fig|1587.865.peg.2786	hypothetical protein	bi	930	2786	fig|1587.866.peg.2786	100	hypothetical protein
930	2787	9758	fig|1587.865.peg.2787	Transposase, IS30 family	-	 		 	0	 
930	2788	330	fig|1587.865.peg.2788	Beta-1,3-glucosyltransferase	bi	930	2788	fig|1587.866.peg.2788	100	Beta-1,3-glucosyltransferase
930	2789	67	fig|1587.865.peg.2789	hypothetical protein	bi	930	2789	fig|1587.866.peg.2789	100	hypothetical protein
930	2790	2409	fig|1587.865.peg.2790	hypothetical protein	-	 		 	0	 
930	2791	339	fig|1587.865.peg.2791	hypothetical protein	bi	930	2791	fig|1587.866.peg.2791	100	hypothetical protein
930	2792	373	fig|1587.865.peg.2792	hypothetical protein	bi	930	2792	fig|1587.866.peg.2792	100	hypothetical protein
930	2793	361	fig|1587.865.peg.2793	hypothetical protein	bi	930	2793	fig|1587.866.peg.2793	100	hypothetical protein
930	2794	372	fig|1587.865.peg.2794	Exopolysaccharide biosynthesis glycosyltransferase EpsF (EC 2.4.1.-)	bi	930	2794	fig|1587.866.peg.2794	100	Exopolysaccharide biosynthesis glycosyltransferase EpsF (EC 2.4.1.-)
930	2795	217	fig|1587.865.peg.2795	Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6)	bi	930	2795	fig|1587.866.peg.2795	100	Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6)
930	2796	257	fig|1587.865.peg.2796	Manganese-dependent protein-tyrosine phosphatase (EC 3.1.3.48)	bi	930	2796	fig|1587.866.peg.2796	100	Manganese-dependent protein-tyrosine phosphatase (EC 3.1.3.48)
930	2797	265	fig|1587.865.peg.2797	Tyrosine-protein kinase EpsD (EC 2.7.10.2)	bi	930	2797	fig|1587.866.peg.2797	100	Tyrosine-protein kinase EpsD (EC 2.7.10.2)
930	2798	296	fig|1587.865.peg.2798	Tyrosine-protein kinase transmembrane modulator EpsC	bi	930	2798	fig|1587.866.peg.2798	100	Tyrosine-protein kinase transmembrane modulator EpsC
930	2799	354	fig|1587.865.peg.2799	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2	bi	930	2799	fig|1587.866.peg.2799	100	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2
930	2800	39	fig|1587.865.peg.2800	hypothetical protein	bi	930	2800	fig|1587.866.peg.2800	100	hypothetical protein
930	2801	422	fig|1587.865.peg.2801	GTP-binding protein related to HflX	bi	930	2801	fig|1587.866.peg.2801	100	GTP-binding protein related to HflX
930	2802	124	fig|1587.865.peg.2802	FIG00745414: hypothetical protein	bi	930	2802	fig|1587.866.peg.2802	100	FIG00745414: hypothetical protein
930	2803	180	fig|1587.865.peg.2803	hypothetical protein	bi	930	2803	fig|1587.866.peg.2803	100	hypothetical protein
930	2804	275	fig|1587.865.peg.2804	Glycosyl transferase, family 2	bi	930	2804	fig|1587.866.peg.2804	100	Glycosyl transferase, family 2
930	2805	48	fig|1587.865.peg.2805	hypothetical protein	-	 		 	0	 
930	2806	152	fig|1587.865.peg.2806	hypothetical protein	bi	930	2806	fig|1587.866.peg.2806	100	hypothetical protein
930	2807	33	fig|1587.865.peg.2807	hypothetical protein	bi	930	2807	fig|1587.866.peg.2807	100	hypothetical protein
930	2808	311	fig|1587.865.peg.2808	Cell wall-associated hydrolase	bi	930	2808	fig|1587.866.peg.2808	100	Cell wall-associated hydrolase
930	2809	248	fig|1587.865.peg.2809	Cell wall-associated hydrolase	bi	930	2809	fig|1587.866.peg.2809	100	Cell wall-associated hydrolase
930	2810	133	fig|1587.865.peg.2810	archaeal ATPase, fused to C-terminal DUF234 domain	bi	930	2810	fig|1587.866.peg.2810	100	archaeal ATPase, fused to C-terminal DUF234 domain
930	2811	54	fig|1587.865.peg.2811	hypothetical protein	bi	930	2811	fig|1587.866.peg.2811	100	hypothetical protein
930	2812	184	fig|1587.865.peg.2812	Cell wall-associated hydrolase	bi	930	2812	fig|1587.866.peg.2812	100	Cell wall-associated hydrolase
930	2813	182	fig|1587.865.peg.2813	Guanylate kinase-like protein	bi	930	2813	fig|1587.866.peg.2813	100	Guanylate kinase-like protein
930	2814	100	fig|1587.865.peg.2814	hypothetical protein	bi	930	2814	fig|1587.866.peg.2814	100	hypothetical protein
930	2815	502	fig|1587.865.peg.2815	putative membrane protein	bi	930	2815	fig|1587.866.peg.2815	100	putative membrane protein
930	2816	249	fig|1587.865.peg.2816	hypothetical protein	bi	930	2816	fig|1587.866.peg.2816	100	hypothetical protein
930	2817	456	fig|1587.865.peg.2817	hypothetical protein	-	 		 	0	 
930	2818	115	fig|1587.865.peg.2818	hypothetical protein	bi	930	2818	fig|1587.866.peg.2818	100	hypothetical protein
930	2819	179	fig|1587.865.peg.2819	hypothetical protein	bi	930	2819	fig|1587.866.peg.2819	100	hypothetical protein
930	2820	477	fig|1587.865.peg.2820	hypothetical protein	-	 		 	0	 
930	2821	238	fig|1587.865.peg.2821	hypothetical protein	bi	930	2821	fig|1587.866.peg.2821	100	hypothetical protein
930	2822	162	fig|1587.865.peg.2822	Membrane protein	bi	930	2822	fig|1587.866.peg.2822	100	Membrane protein
930	2823	257	fig|1587.865.peg.2823	hypothetical protein	bi	930	2823	fig|1587.866.peg.2823	100	hypothetical protein
930	2824	514	fig|1587.865.peg.2824	Bis-ABC ATPase SPy1206	bi	930	2824	fig|1587.866.peg.2824	100	Bis-ABC ATPase SPy1206
930	2825	126	fig|1587.865.peg.2825	hypothetical protein	bi	930	2825	fig|1587.866.peg.2825	100	hypothetical protein
930	2826	163	fig|1587.865.peg.2826	Ribosomal-protein-L7p-serine acetyltransferase	bi	930	2826	fig|1587.866.peg.2826	100	Ribosomal-protein-L7p-serine acetyltransferase
930	2827	45	fig|1587.865.peg.2827	FIG00742402: hypothetical protein	bi	930	2827	fig|1587.866.peg.2827	100	FIG00742402: hypothetical protein
930	2828	182	fig|1587.865.peg.2828	Uncharacterized DUF554 membrane protein	bi	930	2828	fig|1587.866.peg.2828	100	Uncharacterized DUF554 membrane protein
930	2829	414	fig|1587.865.peg.2829	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2	bi	930	2829	fig|1587.866.peg.2829	100	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2
930	2830	599	fig|1587.865.peg.2830	Oligoendopeptidase F	bi	930	2830	fig|1587.866.peg.2830	100	Oligoendopeptidase F
930	2831	44	fig|1587.865.peg.2831	FIG00744497: hypothetical protein	bi	930	2831	fig|1587.866.peg.2831	100	FIG00744497: hypothetical protein
930	2832	138	fig|1587.865.peg.2832	hypothetical protein	bi	930	2832	fig|1587.866.peg.2832	100	hypothetical protein
930	2833	91	fig|1587.865.peg.2833	hypothetical protein	bi	930	2833	fig|1587.866.peg.2833	100	hypothetical protein
930	2834	60	fig|1587.865.peg.2834	Uncharacterized substrate:H+ symporter, LctP family	bi	930	2834	fig|1587.866.peg.2834	100	Uncharacterized substrate:H+ symporter, LctP family
930	2835	264	fig|1587.865.peg.2835	Uncharacterized substrate:H+ symporter, LctP family	bi	930	2835	fig|1587.866.peg.2835	100	Uncharacterized substrate:H+ symporter, LctP family
930	2836	64	fig|1587.865.peg.2836	Uncharacterized substrate:H+ symporter, LctP family	bi	930	2836	fig|1587.866.peg.2836	100	Uncharacterized substrate:H+ symporter, LctP family
930	2837	53	fig|1587.865.peg.2837	hypothetical protein	-	 		 	0	 
930	2838	459	fig|1587.865.peg.2838	L-cystine uptake protein TcyP, sodium:anion symporter family	bi	930	2838	fig|1587.866.peg.2838	100	L-cystine uptake protein TcyP, sodium:anion symporter family
930	2839	265	fig|1587.865.peg.2839	Zinc ABC transporter, permease protein ZnuB	bi	930	2839	fig|1587.866.peg.2839	100	Zinc ABC transporter, permease protein ZnuB
930	2840	216	fig|1587.865.peg.2840	Zinc ABC transporter, ATP-binding protein ZnuC	bi	930	2840	fig|1587.866.peg.2840	100	Zinc ABC transporter, ATP-binding protein ZnuC
930	2841	321	fig|1587.865.peg.2841	Zinc ABC transporter, substrate-binding protein ZnuA	bi	930	2841	fig|1587.866.peg.2841	100	Zinc ABC transporter, substrate-binding protein ZnuA
930	2842	91	fig|1587.865.peg.2842	Predicted zinc regulator, ArsR family	bi	930	2842	fig|1587.866.peg.2842	100	Predicted zinc regulator, ArsR family
930	2843	666	fig|1587.865.peg.2843	PTS system, fructose-specific IIA component (EC 2.7.1.202) / PTS system, fructose-specific IIB component (EC 2.7.1.202) / PTS system, fructose-specific IIC component	bi	930	2843	fig|1587.866.peg.2843	100	PTS system, fructose-specific IIA component (EC 2.7.1.202) / PTS system, fructose-specific IIB component (EC 2.7.1.202) / PTS system, fructose-specific IIC component
930	2844	305	fig|1587.865.peg.2844	1-phosphofructokinase (EC 2.7.1.56)	bi	930	2844	fig|1587.866.peg.2844	100	1-phosphofructokinase (EC 2.7.1.56)
